82,ALBA E-waste Smart Recycling Pte Ltd,Giant @ HDB Bishan Branch Office,"512 Bishan Street 13, #01-524, Singapore 570512",512,Bishan Street 13,"512 Bishan Street 13, #01-524",Store/building operating hours,570512,1.34962235249080,103.849881699197,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
83,ALBA E-waste Smart Recycling Pte Ltd,Boon Lay View RN,"218D Boon Lay Ave #01-309, Drop Off Area, Singapore 640218",218D,Boon Lay Ave,"Boon Lay View RN, #01-309, Drop Off Area",Store/building operating hours,640218,1.35021860759344,103.710255713025,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
84,ALBA E-waste Smart Recycling Pte Ltd,Boon Lay Zone C RN,"260 Boon Lay Drive, Singapore 640260",260,Boon Lay Drive,,Store/building operating hours,640260,1.34509544334295,103.708033296449,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
85,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Boon Lay Shopping Centre,"221 Boon Lay Place, Boon Lay Shopping Centre, #02-200 , Singapore 640221",221,Boon Lay Place,"Boon Lay Shopping Centre, #02-200",Store/building operating hours,640221,1.34633552457315,103.712430373455,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
86,ALBA E-waste Smart Recycling Pte Ltd,Yuhua CC,"90 Boon Lay Way, Main Lobby, Singapore 609958",90,Boon Lay Way,"Yuhua CC, Main Lobby",Store/building operating hours,609958,1.33997286000469,103.737065907111,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
87,ALBA E-waste Smart Recycling Pte Ltd,Popular Singapore @ Bras Basah Complex,"231 Bras Basah Complex, #04-23/ 33, Singapore 180231",231,Bras Basah Complex,"Bras Basah Complex, #04-23/ 33",Store/building operating hours,180231,1.29681525928856,103.853619482206,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
88,ALBA E-waste Smart Recycling Pte Ltd,Giant @ 982 Buangkok Crescent,"982 Buangkok Crescent, #01-01, Singapore 530982",982,Buangkok Crescent,"982 Buangkok Crescent, #01-01",Store/building operating hours,530982,1.38085035464590,103.879309094304,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
89,ALBA E-waste Smart Recycling Pte Ltd,Buangkok Square,"991 Buangkok Link, Level 1, Singapore 530991",991,Buangkok Link,"Buangkok Square, Level 1",Store/building operating hours,530991,1.38433426615655,103.881623070164,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
90,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ 10 Bukit Batok Central,"10 Bukit Batok Central, #01-08 , Singapore 659958",10,Bukit Batok Central,"10 Bukit Batok Central, #01-08",Store/building operating hours,659958,1.34893228104121,103.749492243875,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
91,ALBA E-waste Smart Recycling Pte Ltd,M1 @ West Mall,"1 Bukit Batok Central Link, West Mall, #01-16, Singapore 658713",1,Bukit Batok Central Link,"West Mall, #01-16",Store/building operating hours,658713,1.34992152880216,103.749171990184,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
92,ALBA E-waste Smart Recycling Pte Ltd,Harvey Norman @ West Mall,"1 Bukit Batok Central Link, West Mall, #03-06 to 09, In-Store Walkway, Singapore 658713",1,Bukit Batok Central Link,"West Mall, #03-06 to 09, In-Store Walkway",Store/building operating hours,658713,1.34992152880216,103.749171990184,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
93,ALBA E-waste Smart Recycling Pte Ltd,Popular Singapore @ West Mall,"1 Bukit Batok Central Link, West Mall, #04-02, Singapore 658713",1,Bukit Batok Central Link,"West Mall, #04-02",Store/building operating hours,658713,1.34992152880216,103.749171990184,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
94,ALBA E-waste Smart Recycling Pte Ltd,Cold Storage @ West Mall,"1 Bukit Batok Central Link, #B1-01, Singapore 658713",1,Bukit Batok Central Link,"West Mall, #B1-01",Store/building operating hours,658713,1.34992152880216,103.749171990184,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
95,ALBA E-waste Smart Recycling Pte Ltd,Giant @ 284 Bukit Batok East,"284 Bukit Batok East, #01-251, Singapore 650284",284,Bukit Batok East,"284 Bukit Batok East, #01-251",Store/building operating hours,650284,1.34669905221409,103.757276700998,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
96,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ 292 Bukit Batok East Avenue,"292 Bukit Batok East Avenue 6, #01-02 , Singapore 650292",292,Bukit Batok East Avenue 6,"292 Bukit Batok East Avenue 6, #01-02",Store/building operating hours,650292,1.34447136304156,103.755394615486,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
97,ALBA E-waste Smart Recycling Pte Ltd,Giant @ 376 Bukit Batok St 31,"376 Bukit Batok St 31, #01-116, Singapore 650376",376,Bukit Batok St 31,"376 Bukit Batok St 31, #01-116",Store/building operating hours,650376,1.35831705249927,103.749579868748,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
98,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ 4 Bukit Batok St 41,"4 Bukit Batok St 41 #01-91/92, Singapore 657991",4,Bukit Batok St 41 #01-91/92,,Store/building operating hours,657991,1.35594171176111,103.741127005764,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
99,ALBA E-waste Smart Recycling Pte Ltd,Hong Kah North CC,"30 Bukit Batok Street 31, Hong Kah North CC, Rear Entrance, Singapore 659440",30,Bukit Batok Street 31,"Hong Kah North CC, Rear Entrance",Store/building operating hours,659440,1.35903339724932,103.749486819843,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
100,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Hometeam Ns Bukit Batok Clubhouse,"2 Bukit Batok West Ave 7, Hometeam Ns Bukit Batok Clubhouse, #01-10 , Singapore 659003",2,Bukit Batok West Ave 7,"Hometeam NS Bukit Batok Clubhouse, #01-10",Store/building operating hours,659003,1.36577391240463,103.748520902563,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
101,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ Bukit Batok West,"440 Bukit Batok West Ave 8, #01-10 , Singapore 650440",440,Bukit Batok West Ave 8,"440 Bukit Batok West Ave 8, #01-10",Store/building operating hours,650440,1.35572308109486,103.739303105372,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
102,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ 154A Bukit Batok West,"154A Bukit Batok West Ave 8, #01-01 , Singapore 651154",154A,Bukit Batok West Ave 8,"154A Bukit Batok West Ave 8, #01-01",Store/building operating hours,651154,1.34737180152613,103.743698106143,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
103,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ 451 Bukit Batok,"451 Bukit Batok West Avenue 6, #01-10, Common Corridor, Singapore 650451",451,Bukit Batok West Avenue 6,"451 Bukit Batok West Avenue 6, #01-10, Common Corridor",Store/building operating hours,650451,1.35303717968525,103.743942567711,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
104,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ 166 Bukit Merah Central,"166 Bukit Merah Central, #01-3531 & 02-3531 , Singapore 150166",166,Bukit Merah Central,"166 Bukit Merah Central, #01-3531 & 02-3531",Store/building operating hours,150166,1.28315092773625,103.817689706645,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
105,ALBA E-waste Smart Recycling Pte Ltd,Bukit Purmei Zone A RC,"108 Bukit Purmei Road, #01-129, Singapore 90108",108,Bukit Purmei Road,"108 Bukit Purmei Road, #01-129",Store/building operating hours,90108,-1.00000000000000,-1.000000000000,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
106,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Coronation Plaza,"587 Bukit Timah Rd #01-01 Coronation Plaza, #01-01, Singapore 269707",587,Bukit Timah Rd #01-01 Coronation Plaza,"587 Bukit Timah Rd #01-01 Coronation Plaza, #01-01",Store/building operating hours,269707,1.32383369976841,103.810002032513,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
107,ALBA E-waste Smart Recycling Pte Ltd,Cold Storage @ Cluny Court,"501 Bukit Timah Road, Cluny Court, #01-02 , Singapore 259760",501,Bukit Timah Road,"Cluny Court, #01-02",Store/building operating hours,259760,1.32257316934913,103.814245542255,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
108,ALBA E-waste Smart Recycling Pte Ltd,Sembawang Mart,"511 Canberra Road, Sembawang Mart, Main Lobby, Singapore 750511",511,Canberra Road,"Sembawang Mart, Main Lobby",Store/building operating hours,750511,1.45361014432056,103.819625588635,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
109,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ Canberra,"105 Canberra St, East Brook @ Canberra, #02-05, Common Corridor, Singapore 750105",105,Canberra St,"East Brook @ Canberra, #02-05, Common Corridor",Store/building operating hours,750105,1.44885564679911,103.832409172149,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
110,ALBA E-waste Smart Recycling Pte Ltd,Canberra Plaza,"133 Canberra View, Level 1, Singapore 750133",133,Canberra View,"Canberra Plaza, Level 1",Store/building operating hours,750133,1.44349544527985,103.830345369213,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
111,ALBA E-waste Smart Recycling Pte Ltd,Tanjong Pagar CC,"101 Cantonment Road, Singapore 89774",101,Cantonment Road,Tanjong Pagar CC,Store/building operating hours,89774,-1.00000000000000,-1.000000000000,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
112,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ 29B Chai Chee Avenue,"29B Chai Chee Avenue, #01-62, Singapore 462029",29B,Chai Chee Avenue,"29B Chai Chee Avenue, #01-62",Store/building operating hours,462029,1.32416223531658,103.923989283543,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
113,ALBA E-waste Smart Recycling Pte Ltd,Decathlon @ Bedok,"750A Chai Chee Road, #01-01, Singapore 469001",750A,Chai Chee Road,"ESR BizPark, #01-01",Store/building operating hours,469001,1.32297820248267,103.922124606113,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
114,ALBA E-waste Smart Recycling Pte Ltd,Harvey Norman @ Viva Business Park,"750B Chai Chee Road #01-01 to 06, to 12, #02-02 to 06 Business Park, #01-09, In-Store, Singapore 469002",750B,Chai Chee Road,"Viva Business Park, #01-01 to 06 to 12, #02-02 to 06 Business Park, #01-09, In-Store",Store/building operating hours,469002,1.32315929785489,103.920979980235,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
115,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ 8 Changi Business Park Ave 1,"8 Changi Business Park Ave 1, #01-51 &, #02-51, Level 2 Back Of Store, Singapore 486018",8,Changi Business Park Ave 1,"8 Changi Business Park Ave 1, #01-51 &, #02-51, Level 2 Back Of Store",Store/building operating hours,486018,1.33475576593445,103.963894012338,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
116,ALBA E-waste Smart Recycling Pte Ltd,Challenger @ Changi City Point,"5 Changi Business Park Central 1, Changi City Point, #01-56, In-Store, Singapore 486038",5,Changi Business Park Central 1,"Changi City Point, #01-56, In-Store",Store/building operating hours,486038,1.33432515969360,103.962389299537,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
117,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Changi City Point,"5 Changi Business Park Central 1, Changi City Point, #B1-09/10/11 , Singapore 486038",5,Changi Business Park Central 1,"Changi City Point, #B1-09/10/11",Store/building operating hours,486038,1.33432515969360,103.962389299537,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
118,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ 52 Chin Swee,"52 Chin Swee Rd, #01-25 , Singapore 160052",52,Chin Swee Rd,"52 Chin Swee Rd, #01-25",Store/building operating hours,160052,1.28708278284998,103.841580109275,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
119,ALBA E-waste Smart Recycling Pte Ltd,54 Chin Swee Rd,"54 Chin Swee Road, Singapore 160054",54,Chin Swee Road,,Store/building operating hours,160054,1.28743641379469,103.841175875514,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
120,ALBA E-waste Smart Recycling Pte Ltd,Giant @ Sunshine Place,"475 Choa Chu Kang Ave 3, #01-01, Singapore 680475",475,Choa Chu Kang Ave 3,"Sunshine Place, #01-01",Store/building operating hours,680475,1.37789727709418,103.739015486021,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
121,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Lot 1 Shoppers' Mall,"21 Choa Chu Kang Ave 4, Lot 1 Shoppers' Mall, #B1-03 , Singapore 689812",21,Choa Chu Kang Ave 4,"Lot 1 Shoppers' Mall, #B1-03",Store/building operating hours,689812,1.38506836476439,103.744950378814,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
122,ALBA E-waste Smart Recycling Pte Ltd,Lot One Shoppers' Mall,"21 Choa Chu Kang Ave 4, Walkway Beside Mcdonald's, Walkway Beside Macdonald's, Singapore 689812",21,Choa Chu Kang Ave 4,"Lot One Shoppers' Mall, Walkway Beside Mcdonald's, Walkway Beside Macdonald's",Store/building operating hours,689812,1.38506836476439,103.744950378814,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
123,ALBA E-waste Smart Recycling Pte Ltd,Courts @ Lot One,"21 Choa Chu Kang Ave 4, Lot One, #03-01, Singapore 689812",21,Choa Chu Kang Ave 4,"Lot One, #03-01",Store/building operating hours,689812,1.38506836476439,103.744950378814,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
124,ALBA E-waste Smart Recycling Pte Ltd,Sunshine Place @ 475 Choa Chu Kang Avenue 3,"475 Choa Chu Kang Avenue 3, Walkway Corridor, Singapore 680475",475,Choa Chu Kang Avenue 3,"Sunshine Place, Walkway Corridor",Store/building operating hours,680475,1.37789727709418,103.739015486021,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
125,ALBA E-waste Smart Recycling Pte Ltd,Popular Singapore @ Lot One Shoppers' Mall,"21 Choa Chu Kang Avenue 4, Lot One, #03-13, Singapore 689812",21,Choa Chu Kang Avenue 4,"Lot One, #03-13",Store/building operating hours,689812,1.38506836476439,103.744950378814,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
126,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Yew Tee MRT Station,"61 Choa Chu Kang Dr, Yew Tee MRT Station, #01-01 , Singapore 689715",61,Choa Chu Kang Dr,"Yew Tee MRT Station, #01-01",Store/building operating hours,689715,1.39747594171731,103.747418249132,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
127,ALBA E-waste Smart Recycling Pte Ltd,ITE College West,"1 Choa Chu Kang Grove, ITE College West, Block 1, Level 3 Food Canopy, Singapore 688236",1,Choa Chu Kang Grove,"ITE College West, Block 1, Level 3 Food Canopy",Store/building operating hours,688236,1.37490650898361,103.752233735193,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
128,ALBA E-waste Smart Recycling Pte Ltd,Keat Hong CC,"2 Choa Chu Kang Loop, Keat Hong CC, Walkway Corridor, Singapore 689687",2,Choa Chu Kang Loop,"Keat Hong CC, Walkway Corridor",Store/building operating hours,689687,1.38409587235577,103.744949359275,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
129,ALBA E-waste Smart Recycling Pte Ltd,Stagmont View RC,"753 Choa Chu Kang North 5, Singapore 680753",753,Choa Chu Kang North 5,,Store/building operating hours,680753,1.39237534898198,103.746937298788,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
130,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Yew Tee Point,"21 Choa Chu Kang North 6, Yew Tee Point, #B1-01 , Singapore 689578",21,Choa Chu Kang North 6,"Yew Tee Point, #B1-01",Store/building operating hours,689578,1.39708432396576,103.746598000147,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
131,ALBA E-waste Smart Recycling Pte Ltd,Yew Tee CC,"20 Choa Chu Kang Street 52, Yew Tee CC, Main Atrium, Singapore 689286",20,Choa Chu Kang Street 52,"Yew Tee CC, Main Atrium",Store/building operating hours,689286,1.39480564592115,103.744971294739,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
132,ALBA E-waste Smart Recycling Pte Ltd,Woodlands Park NC,"20 Choa Chu Kang Street 52, Singapore 689286",20,Choa Chu Kang Street 52,,Store/building operating hours,689286,1.39480564592115,103.744971294739,31051608,https://alba-ewaste.sg,"ICT equipment, Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"printers, computers, laptops, tablets, desktop monitors, servers, routers, modems, wireless access points, set-top boxes, switches, network hubs, mobile telephones, alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
133,ALBA E-waste Smart Recycling Pte Ltd,Yew Tee Square,"624 Choa Chu Kang Street 62, Yew Tee Square, Rear Entrance, Singapore 680622",624,Choa Chu Kang Street 62,"Yew Tee Square, Rear Entrance",Store/building operating hours,680622,1.39827719583769,103.747182451270,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
134,ALBA E-waste Smart Recycling Pte Ltd,Fairprice @ Limbang Shopping Centre,"533 Choa Chua Kang St 51, Limbang Shopping Centre, #01-11, Singapore 680533",533,Choa Chua Kang St 51,"Limbang Shopping Centre, #01-11",Store/building operating hours,680533,1.39205953217042,103.743154850655,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
135,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ Circuit Road,"18B Circuit Road, #01-260, Singapore 372018",18B,Circuit Road,"18B Circuit Road, #01-260",Store/building operating hours,372018,1.32918105126141,103.888248441219,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
136,ALBA E-waste Smart Recycling Pte Ltd,Cold Storage @ UE Square,"81 Clemenceau Avenue, UE Square, #02-15 , Singapore 239917",81,Clemenceau Avenue,"UE Square, #02-15",Store/building operating hours,239917,1.29225958503296,103.842561023913,31051608,https://alba-ewaste.sg,Portable batteries,Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger",,
137,ALBA E-waste Smart Recycling Pte Ltd,Sheng Siong @ 420A Clementi,"420A Clementi Ave 1, #01-01 , Singapore 121420",420A,Clementi Ave 1,"420A Clementi Ave 1, #01-01",Store/building operating hours,121420,1.30973331229192,103.768637297760,31051608,https://alba-ewaste.sg,"Portable batteries, Lamps",Spoilt beyond repair,Recycle (for e-waste),"alkaline batteries, rechargeable batteries, power banks, portable charger, light bulbs, long fluorescent tubes",,
